cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,         density,      x-velocity,    y-coordinate,    z-coordinate,     x-face-area
       773, 1.200000010E-02,-4.291852470E-03,-5.081193987E-03, 6.140000153E+01,-1.422072768E+00,-4.291873425E-03,-5.081213545E-03, 0.000000000E+00
       774, 1.200000010E-02,-4.280651920E-03,-5.070615560E-03, 6.140000153E+01,-2.039663792E+00,-4.280682653E-03,-5.070644896E-03, 0.000000000E+00
       775, 1.200000010E-02,-4.267211538E-03,-5.057921633E-03, 6.140000153E+01,-2.579897404E+00,-4.267257173E-03,-5.057964940E-03, 0.000000000E+00
       776, 1.200000010E-02,-4.308964126E-03,-5.049136933E-03, 6.140000153E+01,-2.869748771E-01,-4.308973905E-03,-5.049145315E-03, 0.000000000E+00
       777, 1.200000010E-02,-4.301186185E-03,-5.042655393E-03, 6.140000153E+01,-9.085609913E-01,-4.301200155E-03,-5.042667035E-03, 0.000000000E+00
       778, 1.200000010E-02,-4.291852470E-03,-5.034876987E-03, 6.140000153E+01,-1.589344263E+00,-4.291873425E-03,-5.034894217E-03, 0.000000000E+00
       779, 1.200000010E-02,-4.280651920E-03,-5.025543272E-03, 6.140000153E+01,-2.225414753E+00,-4.280682653E-03,-5.025568884E-03, 0.000000000E+00
       780, 1.200000010E-02,-4.267211538E-03,-5.014342256E-03, 6.140000153E+01,-2.737267017E+00,-4.267257173E-03,-5.014380906E-03, 0.000000000E+00
       781, 1.200000010E-02,-4.308964126E-03,-5.000919104E-03, 6.140000153E+01,-3.191072047E-01,-4.308973905E-03,-5.000926089E-03, 0.000000000E+00
       782, 1.200000010E-02,-4.301186185E-03,-4.995301366E-03, 6.140000153E+01,-1.006659150E+00,-4.301200155E-03,-4.995311145E-03, 0.000000000E+00
       783, 1.200000010E-02,-4.291852470E-03,-4.988560453E-03, 6.140000153E+01,-1.733649373E+00,-4.291873425E-03,-4.988575354E-03, 0.000000000E+00
       784, 1.200000010E-02,-4.280651920E-03,-4.980470520E-03, 6.140000153E+01,-2.368995905E+00,-4.280682653E-03,-4.980492871E-03, 0.000000000E+00
       785, 1.200000010E-02,-4.267211538E-03,-4.970763344E-03, 6.140000153E+01,-2.847634077E+00,-4.267257173E-03,-4.970796406E-03, 0.000000000E+00
       786, 1.200000010E-02,-4.308964126E-03,-4.952700343E-03, 6.140000153E+01,-3.483723104E-01,-4.308973905E-03,-4.952706397E-03, 0.000000000E+00
       787, 1.200000010E-02,-4.301186185E-03,-4.947947338E-03, 6.140000153E+01,-1.090926528E+00,-4.301200155E-03,-4.947955720E-03, 0.000000000E+00
       788, 1.200000010E-02,-4.291852470E-03,-4.942242987E-03, 6.140000153E+01,-1.847055793E+00,-4.291873425E-03,-4.942256026E-03, 0.000000000E+00
       789, 1.200000010E-02,-4.280651920E-03,-4.935398698E-03, 6.140000153E+01,-2.470512152E+00,-4.280682653E-03,-4.935417324E-03, 0.000000000E+00
       790, 1.200000010E-02,-4.267211538E-03,-4.927184433E-03, 6.140000153E+01,-2.919940233E+00,-4.267257173E-03,-4.927212838E-03, 0.000000000E+00
       791, 1.200000010E-02,-4.308964126E-03,-4.904482514E-03, 6.140000153E+01,-3.707468510E-01,-4.308973905E-03,-4.904487170E-03, 0.000000000E+00
       792, 1.200000010E-02,-4.301186185E-03,-4.900593311E-03, 6.140000153E+01,-1.152239561E+00,-4.301200155E-03,-4.900600296E-03, 0.000000000E+00
       793, 1.200000010E-02,-4.291852470E-03,-4.895926453E-03, 6.140000153E+01,-1.924124360E+00,-4.291873425E-03,-4.895936698E-03, 0.000000000E+00
       794, 1.200000010E-02,-4.280651920E-03,-4.890325945E-03, 6.140000153E+01,-2.535731554E+00,-4.280682653E-03,-4.890341312E-03, 0.000000000E+00
       795, 1.200000010E-02,-4.267211538E-03,-4.883605521E-03, 6.140000153E+01,-2.966845751E+00,-4.267257173E-03,-4.883628339E-03, 0.000000000E+00
       796, 1.200000010E-02,-4.308964126E-03,-4.856264219E-03, 6.140000153E+01,-3.844078481E-01,-4.308973905E-03,-4.856267944E-03, 0.000000000E+00
       797, 1.200000010E-02,-4.301186185E-03,-4.853239283E-03, 6.140000153E+01,-1.189361215E+00,-4.301200155E-03,-4.853244405E-03, 0.000000000E+00
       798, 1.200000010E-02,-4.291852470E-03,-4.849608988E-03, 6.140000153E+01,-1.970979095E+00,-4.291873425E-03,-4.849617369E-03, 0.000000000E+00
       799, 1.200000010E-02,-4.280651920E-03,-4.845253658E-03, 6.140000153E+01,-2.578189135E+00,-4.280682653E-03,-4.845265299E-03, 0.000000000E+00
       800, 1.200000010E-02,-4.267211538E-03,-4.840026144E-03, 6.140000153E+01,-3.000028133E+00,-4.267257173E-03,-4.840044305E-03, 0.000000000E+00
       801, 1.200000010E-02,-3.818127327E-03,-4.229232203E-03, 6.140000153E+01,-1.983440965E-01,-3.818050493E-03,-4.229906015E-03, 5.676015213E-15
       802, 1.200000010E-02,-3.825224005E-03,-4.237192683E-03, 6.140000153E+01,-6.092862487E-01,-3.825156251E-03,-4.237877205E-03, 0.000000000E+00
       803, 1.200000010E-02,-4.308964126E-03,-4.808045924E-03, 6.140000153E+01,-3.913888931E-01,-4.308973905E-03,-4.808048252E-03, 0.000000000E+00
       804, 1.200000010E-02,-3.833739553E-03,-4.246745259E-03, 6.140000153E+01,-1.040010452E+00,-3.833682276E-03,-4.247441422E-03, 0.000000000E+00
       805, 1.200000010E-02,-4.301186185E-03,-4.805884790E-03, 6.140000153E+01,-1.208839536E+00,-4.301200155E-03,-4.805888981E-03, 0.000000000E+00
       806, 1.200000010E-02,-4.291852470E-03,-4.803292453E-03, 6.140000153E+01,-1.999813795E+00,-4.291873425E-03,-4.803298041E-03, 0.000000000E+00
       807, 1.200000010E-02,-3.843958257E-03,-4.258208442E-03, 6.140000153E+01,-1.432299852E+00,-3.843911691E-03,-4.258916248E-03, 0.000000000E+00
       808, 1.200000010E-02,-4.280651920E-03,-4.800181370E-03, 6.140000153E+01,-2.608234406E+00,-4.280682653E-03,-4.800189752E-03, 0.000000000E+00
       809, 1.200000010E-02,-3.856220981E-03,-4.271963611E-03, 6.140000153E+01,-1.742680788E+00,-3.856183961E-03,-4.272682592E-03, 0.000000000E+00
       810, 1.200000010E-02,-4.267211538E-03,-4.796447232E-03, 6.140000153E+01,-3.023563385E+00,-4.267257173E-03,-4.796460271E-03, 0.000000000E+00
       811, 1.200000010E-02,-4.308964126E-03,-4.759827629E-03, 6.140000153E+01,-3.965162039E-01,-4.308973905E-03,-4.759829026E-03, 0.000000000E+00
       812, 1.200000010E-02,-4.301186185E-03,-4.758530762E-03, 6.140000153E+01,-1.223361731E+00,-4.301200155E-03,-4.758533090E-03, 0.000000000E+00
       813, 1.200000010E-02,-4.291852470E-03,-4.756975453E-03, 6.140000153E+01,-2.020454168E+00,-4.291873425E-03,-4.756979179E-03, 0.000000000E+00
       814, 1.200000010E-02,-4.280651920E-03,-4.755108617E-03, 6.140000153E+01,-2.629270554E+00,-4.280682653E-03,-4.755113740E-03, 0.000000000E+00
       815, 1.200000010E-02,-4.267211538E-03,-4.752868786E-03, 6.140000153E+01,-3.040986300E+00,-4.267257173E-03,-4.752876237E-03, 0.000000000E+00
       816, 1.200000010E-02,-4.308964126E-03,-4.711609334E-03, 6.140000153E+01,-4.007260799E-01,-4.308973905E-03,-4.711609799E-03, 0.000000000E+00
       817, 1.200000010E-02,-4.301186185E-03,-4.711177200E-03, 6.140000153E+01,-1.235385776E+00,-4.301200155E-03,-4.711177666E-03, 0.000000000E+00
       818, 1.200000010E-02,-4.291852470E-03,-4.710658453E-03, 6.140000153E+01,-2.037369013E+00,-4.291873425E-03,-4.710659850E-03, 0.000000000E+00
       819, 1.200000010E-02,-4.280651920E-03,-4.710036330E-03, 6.140000153E+01,-2.646780252E+00,-4.280682653E-03,-4.710038193E-03, 0.000000000E+00
       820, 1.200000010E-02,-4.267211538E-03,-4.709289409E-03, 6.140000153E+01,-3.055869102E+00,-4.267257173E-03,-4.709292203E-03, 0.000000000E+00
       821, 1.200000010E-02,-3.888721578E-03,-4.324278794E-03, 6.140000153E+01,-2.225087643E+00,-3.888861975E-03,-4.324111156E-03, 0.000000000E+00
       822, 1.200000010E-02,-3.885151818E-03,-4.495218396E-03, 6.140000153E+01,-2.210930824E+00,-3.885129001E-03,-4.495164845E-03, 0.000000000E+00
       823, 1.200000010E-02,-3.885546932E-03,-4.452608991E-03, 6.140000153E+01,-2.177199841E+00,-3.885524580E-03,-4.452522378E-03, 0.000000000E+00
       824, 1.200000010E-02,-4.308964126E-03,-4.663391039E-03, 6.140000153E+01,-4.047378004E-01,-4.308973905E-03,-4.663390573E-03, 0.000000000E+00
       825, 1.200000010E-02,-4.301186185E-03,-4.663823172E-03, 6.140000153E+01,-1.246936440E+00,-4.301200155E-03,-4.663822241E-03, 0.000000000E+00
       826, 1.200000010E-02,-4.291852470E-03,-4.664341919E-03, 6.140000153E+01,-2.053908825E+00,-4.291873425E-03,-4.664340522E-03, 0.000000000E+00
       827, 1.200000010E-02,-4.280651920E-03,-4.664964043E-03, 6.140000153E+01,-2.663998127E+00,-4.280682653E-03,-4.664962180E-03, 0.000000000E+00
       828, 1.200000010E-02,-4.267211538E-03,-4.665710498E-03, 6.140000153E+01,-3.070102692E+00,-4.267257173E-03,-4.665707704E-03, 0.000000000E+00
       829, 1.200000010E-02,-3.884941805E-03,-4.537871573E-03, 6.140000153E+01,-2.288085222E+00,-3.884931793E-03,-4.537849221E-03, 0.000000000E+00
       830, 1.200000010E-02,-3.884873120E-03,-4.580597859E-03, 6.140000153E+01,-2.409531355E+00,-3.884872189E-03,-4.580595531E-03, 0.000000000E+00
       831, 1.200000010E-02,-3.884862643E-03,-4.623355810E-03, 6.140000153E+01,-2.564098120E+00,-3.884862177E-03,-4.623354413E-03, 0.000000000E+00
       832, 1.200000010E-02,-3.886304796E-03,-4.410079680E-03, 6.140000153E+01,-2.179183483E+00,-3.886262188E-03,-4.409906920E-03, 0.000000000E+00
       833, 1.200000010E-02,-3.887489205E-03,-4.367440473E-03, 6.140000153E+01,-2.201045513E+00,-3.887515282E-03,-4.367226735E-03, 0.000000000E+00
       834, 1.200000010E-02,-3.884858452E-03,-4.666117951E-03, 6.140000153E+01,-2.731861115E+00,-3.884858452E-03,-4.666117951E-03, 0.000000000E+00
       835, 1.200000010E-02,-4.308964126E-03,-4.615172278E-03, 6.140000153E+01,-4.091708958E-01,-4.308973905E-03,-4.615170881E-03, 0.000000000E+00
       836, 1.200000010E-02,-4.301186185E-03,-4.616469145E-03, 6.140000153E+01,-1.259948373E+00,-4.301200155E-03,-4.616466817E-03, 0.000000000E+00
       837, 1.200000010E-02,-4.291852470E-03,-4.618024454E-03, 6.140000153E+01,-2.072582483E+00,-4.291873425E-03,-4.618021194E-03, 0.000000000E+00
       838, 1.200000010E-02,-4.280651920E-03,-4.619891290E-03, 6.140000153E+01,-2.682878733E+00,-4.280682653E-03,-4.619886167E-03, 0.000000000E+00
       839, 1.200000010E-02,-4.267211538E-03,-4.622131586E-03, 6.140000153E+01,-3.084729195E+00,-4.267257173E-03,-4.622123670E-03, 0.000000000E+00
       840, 1.200000010E-02,-4.308964126E-03,-4.566953983E-03, 6.140000153E+01,-4.143053293E-01,-4.308973905E-03,-4.566951655E-03, 0.000000000E+00
       841, 1.200000010E-02,-4.301186185E-03,-4.569115117E-03, 6.140000153E+01,-1.275074840E+00,-4.301200155E-03,-4.569110926E-03, 0.000000000E+00
       842, 1.200000010E-02,-4.291852470E-03,-4.571707454E-03, 6.140000153E+01,-2.094161749E+00,-4.291873425E-03,-4.571701866E-03, 0.000000000E+00
       843, 1.200000010E-02,-4.280651920E-03,-4.574818537E-03, 6.140000153E+01,-2.703841925E+00,-4.280682653E-03,-4.574810155E-03, 0.000000000E+00
       844, 1.200000010E-02,-4.267211538E-03,-4.578552209E-03, 6.140000153E+01,-3.099528313E+00,-4.267257173E-03,-4.578539636E-03, 0.000000000E+00
       845, 1.200000010E-02,-4.308964126E-03,-4.518736154E-03, 6.140000153E+01,-4.199030101E-01,-4.308973905E-03,-4.518732429E-03, 0.000000000E+00
       846, 1.200000010E-02,-4.301186185E-03,-4.521761090E-03, 6.140000153E+01,-1.291789532E+00,-4.301200155E-03,-4.521755502E-03, 0.000000000E+00
       847, 1.200000010E-02,-4.291852470E-03,-4.525390454E-03, 6.140000153E+01,-2.117568254E+00,-4.291873425E-03,-4.525382537E-03, 0.000000000E+00
       848, 1.200000010E-02,-4.280651920E-03,-4.529746249E-03, 6.140000153E+01,-2.725192785E+00,-4.280682653E-03,-4.529734608E-03, 0.000000000E+00
       849, 1.200000010E-02,-4.267211538E-03,-4.534973297E-03, 6.140000153E+01,-3.112692356E+00,-4.267257173E-03,-4.534955602E-03, 0.000000000E+00
       850, 1.200000010E-02,-3.884859150E-03,-4.708881490E-03, 6.140000153E+01,-2.888485909E+00,-3.884859150E-03,-4.708881956E-03, 0.000000000E+00
       851, 1.200000010E-02,-3.885154612E-03,-4.879781511E-03, 6.140000153E+01,-3.235934973E+00,-3.885134589E-03,-4.879829008E-03, 0.000000000E+00
       852, 1.200000010E-02,-3.884953680E-03,-4.837124143E-03, 6.140000153E+01,-3.186319828E+00,-3.884942736E-03,-4.837149754E-03, 0.000000000E+00
       853, 1.200000010E-02,-4.308964126E-03,-4.470517859E-03, 6.140000153E+01,-4.258362353E-01,-4.308973905E-03,-4.470512737E-03, 0.000000000E+00
       854, 1.200000010E-02,-4.301186185E-03,-4.474407062E-03, 6.140000153E+01,-1.308690310E+00,-4.301200155E-03,-4.474400077E-03, 0.000000000E+00
       855, 1.200000010E-02,-4.291852470E-03,-4.479073919E-03, 6.140000153E+01,-2.139070511E+00,-4.291873425E-03,-4.479063209E-03, 0.000000000E+00
       856, 1.200000010E-02,-4.280651920E-03,-4.484673962E-03, 6.140000153E+01,-2.742203951E+00,-4.280682653E-03,-4.484658595E-03, 0.000000000E+00
       857, 1.200000010E-02,-4.267211538E-03,-4.491394386E-03, 6.140000153E+01,-3.120236874E+00,-4.267257173E-03,-4.491371568E-03, 0.000000000E+00
       858, 1.200000010E-02,-3.885526676E-03,-4.922396038E-03, 6.140000153E+01,-3.269257069E+00,-3.885504324E-03,-4.922481254E-03, 0.000000000E+00
       859, 1.200000010E-02,-3.884875216E-03,-4.794402048E-03, 6.140000153E+01,-3.115519285E+00,-3.884874517E-03,-4.794405308E-03, 0.000000000E+00
       860, 1.200000010E-02,-3.884863574E-03,-4.751643632E-03, 6.140000153E+01,-3.017370224E+00,-3.884863341E-03,-4.751645029E-03, 0.000000000E+00
       861, 1.200000010E-02,-3.886267077E-03,-4.964918364E-03, 6.140000153E+01,-3.288912773E+00,-3.886224236E-03,-4.965089262E-03, 0.000000000E+00
       862, 1.200000010E-02,-4.308964126E-03,-4.422299564E-03, 6.140000153E+01,-4.291254282E-01,-4.308973905E-03,-4.422293510E-03, 0.000000000E+00
       863, 1.200000010E-02,-4.301186185E-03,-4.427053034E-03, 6.140000153E+01,-1.318470478E+00,-4.301200155E-03,-4.427044187E-03, 0.000000000E+00
       864, 1.200000010E-02,-4.291852470E-03,-4.432756919E-03, 6.140000153E+01,-2.150652170E+00,-4.291873425E-03,-4.432744347E-03, 0.000000000E+00
       865, 1.200000010E-02,-4.280651920E-03,-4.439601675E-03, 6.140000153E+01,-2.748449326E+00,-4.280682653E-03,-4.439583048E-03, 0.000000000E+00
       866, 1.200000010E-02,-4.267211538E-03,-4.447815474E-03, 6.140000153E+01,-3.117205143E+00,-4.267257173E-03,-4.447787534E-03, 0.000000000E+00
       867, 1.200000010E-02,-3.887408413E-03,-5.007486325E-03, 6.140000153E+01,-3.294663429E+00,-3.887414932E-03,-5.007694475E-03, 0.000000000E+00
       868, 1.200000010E-02,-3.888380481E-03,-5.050411914E-03, 6.140000153E+01,-3.280977726E+00,-3.888474312E-03,-5.050525535E-03, 0.000000000E+00
       869, 1.200000010E-02,-4.308964126E-03,-4.374081269E-03, 6.140000153E+01,-4.271050990E-01,-4.308973905E-03,-4.374074284E-03, 0.000000000E+00
       870, 1.200000010E-02,-4.301186185E-03,-4.379699007E-03, 6.140000153E+01,-1.313514471E+00,-4.301200155E-03,-4.379688762E-03, 0.000000000E+00
       871, 1.200000010E-02,-4.291852470E-03,-4.386439919E-03, 6.140000153E+01,-2.142450333E+00,-4.291873425E-03,-4.386425018E-03, 0.000000000E+00
       872, 1.200000010E-02,-4.280651920E-03,-4.394529387E-03, 6.140000153E+01,-2.735480547E+00,-4.280682653E-03,-4.394507036E-03, 0.000000000E+00
       873, 1.200000010E-02,-4.267211538E-03,-4.404236563E-03, 6.140000153E+01,-3.097809076E+00,-4.267257173E-03,-4.404203035E-03, 0.000000000E+00
       874, 1.200000010E-02,-3.882174846E-03,-5.090831313E-03, 6.140000153E+01,-3.193314791E+00,-3.882107791E-03,-5.091338884E-03, 0.000000000E+00
       875, 1.200000010E-02,-4.308964126E-03,-4.325862974E-03, 6.140000153E+01,-4.169997871E-01,-4.308973905E-03,-4.325855058E-03, 0.000000000E+00
       876, 1.200000010E-02,-4.301186185E-03,-4.332344979E-03, 6.140000153E+01,-1.284711480E+00,-4.301200155E-03,-4.332332872E-03, 0.000000000E+00
       877, 1.200000010E-02,-4.291852470E-03,-4.340122920E-03, 6.140000153E+01,-2.102453232E+00,-4.291873425E-03,-4.340105690E-03, 0.000000000E+00
       878, 1.200000010E-02,-4.280651920E-03,-4.349456634E-03, 6.140000153E+01,-2.692960262E+00,-4.280682653E-03,-4.349431023E-03, 0.000000000E+00
       879, 1.200000010E-02,-4.267211538E-03,-4.360657185E-03, 6.140000153E+01,-3.055693626E+00,-4.267257173E-03,-4.360619467E-03, 0.000000000E+00
       880, 1.200000010E-02,-4.045749083E-03,-5.298546981E-03, 6.140000153E+01,-2.957635403E+00,-4.045875277E-03,-5.299102049E-03, 0.000000000E+00
       881, 1.200000010E-02,-3.882945748E-03,-5.135102198E-03, 6.140000153E+01,-3.120629072E+00,-3.882852150E-03,-5.135110114E-03, 0.000000000E+00
       882, 1.200000010E-02,-4.308964126E-03,-4.277645145E-03, 6.140000153E+01,-3.871867955E-01,-4.308973905E-03,-4.277635831E-03, 0.000000000E+00
       883, 1.200000010E-02,-4.301186185E-03,-4.284990951E-03, 6.140000153E+01,-1.213845730E+00,-4.301200155E-03,-4.284977447E-03, 0.000000000E+00
       884, 1.200000010E-02,-4.291852470E-03,-4.293805920E-03, 6.140000153E+01,-2.011742830E+00,-4.291873425E-03,-4.293786362E-03, 0.000000000E+00
       885, 1.200000010E-02,-4.280651920E-03,-4.304384347E-03, 6.140000153E+01,-2.605590820E+00,-4.280682653E-03,-4.304355476E-03, 0.000000000E+00
       886, 1.200000010E-02,-4.267211538E-03,-4.317078274E-03, 6.140000153E+01,-2.981924295E+00,-4.267257173E-03,-4.317034967E-03, 0.000000000E+00
       887, 1.200000010E-02,-3.897318151E-03,-5.182033405E-03, 6.140000153E+01,-3.095023870E+00,-3.896894399E-03,-5.181647837E-03, 0.000000000E+00
       888, 1.200000010E-02,-4.000813700E-03,-5.292129703E-03, 6.140000153E+01,-2.945330858E+00,-4.001619760E-03,-5.293442402E-03, 0.000000000E+00
       889, 1.200000010E-02,-3.912688233E-03,-5.220795516E-03, 6.140000153E+01,-3.017339230E+00,-3.911501262E-03,-5.220361054E-03, 0.000000000E+00
       890, 1.200000010E-02,-4.306786694E-03,-4.229161423E-03, 6.140000153E+01,-3.595499396E-01,-4.306841642E-03,-4.229649901E-03, 0.000000000E+00
       891, 1.200000010E-02,-4.299501888E-03,-4.236965906E-03, 6.140000153E+01,-1.123921871E+00,-4.299552180E-03,-4.237459041E-03, 0.000000000E+00
       892, 1.200000010E-02,-4.290759563E-03,-4.246331286E-03, 6.140000153E+01,-1.872819781E+00,-4.290805664E-03,-4.246829078E-03, 0.000000000E+00
       893, 1.200000010E-02,-4.280269146E-03,-4.257570021E-03, 6.140000153E+01,-2.449311018E+00,-4.280311521E-03,-4.258072004E-03, 0.000000000E+00
       894, 1.200000010E-02,-4.267680924E-03,-4.271056037E-03, 6.140000153E+01,-2.840023041E+00,-4.267720506E-03,-4.271561280E-03, 0.000000000E+00
       895, 1.200000010E-02,-3.971147351E-03,-5.275600124E-03, 6.140000153E+01,-2.989614487E+00,-3.970700782E-03,-5.275082309E-03, 0.000000000E+00
       896, 1.200000010E-02,-4.084336106E-03,-5.299258046E-03, 6.140000153E+01,-2.926375151E+00,-4.084112588E-03,-5.298360717E-03, 0.000000000E+00
       897, 1.200000010E-02,-3.940977622E-03,-5.250774790E-03, 6.140000153E+01,-3.029960632E+00,-3.941548057E-03,-5.252498202E-03, 0.000000000E+00
       898, 1.200000010E-02,-4.298289772E-03,-4.181651399E-03, 6.140000153E+01,-3.048308492E-01,-4.298772663E-03,-4.183218349E-03,-1.093569679E-14
       899, 1.200000010E-02,-4.293244798E-03,-4.190172069E-03, 6.140000153E+01,-9.527797699E-01,-4.293666221E-03,-4.191842396E-03, 0.000000000E+00
       900, 1.200000010E-02,-4.287191201E-03,-4.200397059E-03, 6.140000153E+01,-1.610295892E+00,-4.287521355E-03,-4.202221520E-03, 0.000000000E+00
       901, 1.200000010E-02,-4.279925954E-03,-4.212666769E-03, 6.140000153E+01,-2.156888247E+00,-4.280105233E-03,-4.214746412E-03, 0.000000000E+00
       902, 1.200000010E-02,-4.271208309E-03,-4.227390513E-03, 6.140000153E+01,-2.542948961E+00,-4.271078855E-03,-4.229990765E-03, 0.000000000E+00
       903, 1.200000010E-02,-4.119732417E-03,-5.292869639E-03, 6.140000153E+01,-2.835187912E+00,-4.119234160E-03,-5.294173956E-03, 0.000000000E+00
       904, 1.200000010E-02,-4.157705233E-03,-5.273880903E-03, 6.140000153E+01,-2.797997475E+00,-4.159421660E-03,-5.273494869E-03, 0.000000000E+00
       905, 1.200000010E-02,-4.237657879E-03,-5.177730694E-03, 6.140000153E+01,-2.604537725E+00,-4.238188732E-03,-5.177352577E-03, 0.000000000E+00
       906, 1.200000010E-02,-4.280199297E-03,-4.136679694E-03, 6.140000153E+01,-2.988014817E-01,-4.280090798E-03,-4.136513919E-03,-1.004751837E-14
       907, 1.200000010E-02,-4.276418127E-03,-4.145395476E-03, 6.140000153E+01,-9.301945567E-01,-4.276305437E-03,-4.145239014E-03, 0.000000000E+00
       908, 1.200000010E-02,-4.271880258E-03,-4.155854695E-03, 6.140000153E+01,-1.566499114E+00,-4.271761514E-03,-4.155711271E-03, 0.000000000E+00
       909, 1.200000010E-02,-4.266434815E-03,-4.168405663E-03, 6.140000153E+01,-2.075424433E+00,-4.266309086E-03,-4.168278538E-03, 0.000000000E+00
       910, 1.200000010E-02,-4.259900190E-03,-4.183466546E-03, 6.140000153E+01,-2.435534477E+00,-4.259764683E-03,-4.183360841E-03, 0.000000000E+00
       911, 1.200000010E-02,-3.888149746E-03,-4.280152731E-03, 6.140000153E+01,-2.223447561E+00,-3.887856146E-03,-4.279836547E-03, 0.000000000E+00
       912, 1.200000010E-02,-4.190765321E-03,-5.248228088E-03, 6.140000153E+01,-2.721323490E+00,-4.189915955E-03,-5.249573849E-03, 0.000000000E+00
